building_id,building_name,property_type,sqft,current_eui,reduction_needed_pct,recommended_opt_in,penalties_if_default,penalties_if_optin,npv_benefit_of_optin,primary_rationale,analysis_timestamp
1001,baymont inn and suites denver airport,Hotel,58929.0,67.7,9.7,False,69831.0,178908.0,-72053.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1002,hyatt house denver international airport,Hotel,91154.0,71.9,15.0,True,321318.0,452853.0,-56450.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1004,6850 argonne denver airport business park,Office,38264.0,75.7,36.2,True,299607.0,482279.0,-98300.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1005,6860 argonne denver airport business park,Office,38277.0,136.6,64.6,True,1032331.0,1554735.0,-257360.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1006,days inn and suites dia,Hotel,53785.0,65.9,7.3,False,54861.0,118757.0,-40883.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1007,denver co sprk,Hotel,50127.0,51.7,-18.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1008,americinn hotels & suites,Hotel,47551.0,79.1,22.8,True,249643.0,393722.0,-75758.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1009,denver airport co dt,Hotel,105670.0,91.0,32.9,True,917744.0,1453385.0,-282937.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1010,denver co hies,Hotel,70848.0,53.9,-13.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1011,quality inn & suites dia,Hotel,53920.0,63.9,4.4,False,22646.0,69449.0,-31611.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1012,311mj-denap-cy denver airport,Hotel,107400.0,80.1,23.7,True,521964.0,938676.0,-246082.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1013,ffis denver airport,Hotel,80287.0,59.5,-2.7,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1014,0978-denver (airport/dia),Hotel,92657.0,71.8,14.9,False,214038.0,456058.0,-154259.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1015,high plains office,Office,27067.0,57.5,0.3,True,2436.0,2490.0,288.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1016,7001 tower road,Office,70086.0,62.4,-19.1,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1017,staybridge suites dia,Hotel,108548.0,75.5,19.1,True,703391.0,719022.0,83242.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1018,embassy suites dia,Hotel,143498.0,48.0,-40.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1019,springhill denver airport,Hotel,72203.0,60.2,-1.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1020,hampton inn dia denver airport,Hotel,71000.0,67.4,9.3,True,201285.0,205758.0,23821.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1021,dia hospitality,Hotel,38804.0,70.8,13.7,True,126307.0,173143.0,-18488.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1035,waller,K-12 School,112253.0,48.1,0.2,False,1684.0,5164.0,-2350.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1036,2963 - green valley ranch mob,Medical Office,45761.0,60.6,-13.9,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1037,green valley ranch library,Library,26000.0,91.4,42.1,True,323700.0,460460.0,-60168.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1038,omar d. blair,K-12 School,78979.0,67.9,29.3,True,390946.0,722974.0,-199447.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1040,green valley ranch rec ctr,Other - Recreation,34126.0,71.8,-22.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1041,62000083-green valley rnch town cntr,Supermarket/Grocery Store,58864.0,184.1,10.7,True,336408.0,533426.0,-104225.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1042,dennis campus building #1,K-12 School,83833.0,32.2,-64.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1043,dennis campus building #2,K-12 School,36694.0,18.5,-185.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1044,dennis campus building #3,K-12 School,36694.0,38.9,-23.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1045,dennis campus building #4,K-12 School,41740.0,22.7,-132.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1047,montbello rec ctr,Other - Recreation,44394.0,141.3,22.1,False,270359.0,637143.0,-238909.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1049,noel,K-12 School,143965.0,61.9,22.5,True,524752.0,920512.0,-229783.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1055,building 1,Multifamily Housing,25180.0,39.9,-10.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1056,building 2,Multifamily Housing,25672.0,44.5,0.7,False,1155.0,3543.0,-1613.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1057,building 3,Multifamily Housing,25672.0,41.2,-7.3,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1058,building 7,Multifamily Housing,25180.0,39.1,-13.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1059,building 8,Multifamily Housing,25180.0,50.8,13.0,True,64209.0,76446.0,-631.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1060,building 9,Multifamily Housing,25180.0,46.9,5.8,False,14353.0,31274.0,-10843.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1061,building 10,Multifamily Housing,25180.0,49.0,9.8,True,54389.0,55597.0,6437.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1062,building 11,Multifamily Housing,25672.0,47.3,6.6,False,16173.0,36608.0,-13205.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1063,building 12,Multifamily Housing,25672.0,44.6,0.9,False,1540.0,4724.0,-2150.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1064,dcis at ford,K-12 School,73848.0,38.4,-37.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1066,montbello,K-12 School,304137.0,49.0,-7.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1067,"denver (wnm), co",Supermarket/Grocery Store,57561.0,173.3,5.1,False,95839.0,235655.0,-91756.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1068,greenwood,K-12 School,75996.0,55.1,12.9,False,80936.0,248203.0,-112974.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1069,sable ridge residences,Multifamily Housing,57063.0,54.9,12.4,True,142943.0,178493.0,-7719.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1070,oakland,K-12 School,77708.0,38.1,-26.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1071,4555 airport way,Office,92226.0,46.6,-3.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1115,towne square lofts homeowners association inc.,Multifamily Housing,50000.0,51.8,14.7,False,57000.0,174800.0,-79563.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1117,denver airport co cy,Hotel,72203.0,80.1,23.7,False,288090.0,631054.0,-220044.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1118,gateway vii,Other - Services,43585.0,48.3,28.4,False,122910.0,274673.0,-97804.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1119,four gateway centre,Office,61958.0,69.8,30.8,True,448886.0,612765.0,-63832.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1120,towneplace suites - dia/gateway,Hotel,59037.0,62.1,1.6,True,23910.0,27157.0,766.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1121,cae building,K-12 School,45355.0,62.4,23.1,False,135385.0,300432.0,-106202.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1122,raymond james & associates,Data Center,39014.0,539.7,100.0,True,9475135.0,9685694.0,1121328.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1123,hampton inn denver/airport gateway park,Hotel,74296.0,74.2,17.7,True,363307.0,447708.0,-15051.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1125,homewood suites dia,Hotel,93875.0,59.3,-3.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1126,king (mlk),K-12 School,203487.0,46.2,-3.9,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1149,marrama,K-12 School,80779.0,29.6,-62.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1150,green valley ranch elementary,K-12 School,74435.0,45.3,-6.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1151,john amesse elementary,K-12 School,70740.0,73.5,34.7,True,578300.0,829780.0,-112943.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1152,bt42568-11333 e 55th ave,Non-Refrigerated Warehouse,114046.0,46.3,41.3,True,788628.0,1002008.0,-55572.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1153,tal airport - 55th,Distribution Center,172400.0,44.3,100.0,True,3436794.0,3513167.0,406725.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1154,midway ii 11440,Distribution Center,92042.0,36.1,13.3,True,158772.0,203229.0,-12258.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1155,denver business center (11605-11685 e 55th),Non-Refrigerated Warehouse,100000.0,8.8,-209.1,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1156,sp richards,Distribution Center,210000.0,14.4,-76.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1157,tal airport - 53rd,Distribution Center,168560.0,32.1,17.1,True,222499.0,426457.0,-124803.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1158,denver business center-11685 e 53rd,Non-Refrigerated Warehouse,167995.0,31.8,14.5,True,347750.0,355477.0,41154.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1159,denver business center-11585 e 53rd,Non-Refrigerated Warehouse,167972.0,22.6,-20.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1160,5401 oswego - 11513,Mixed Use Property,54738.0,68.6,100.0,True,1689762.0,1727312.0,199974.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1161,11701 east 53rd avenue - 11512,Mixed Use Property,81981.0,47.6,20.0,True,317266.0,358257.0,11755.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1162,cintas 66,Manufacturing/Industrial Plant,49525.0,578.8,100.0,True,11720339.0,11980791.0,1387035.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1163,233968,Distribution Center,115009.0,59.1,57.0,True,1380108.0,1782870.0,-119501.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1165,parent - 11500-11600 east 53rd ave,Distribution Center,193365.0,29.6,14.2,False,121820.0,373581.0,-170042.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1166,bt46270-5301 peoria street,Distribution Center,307074.0,39.5,35.7,False,852130.0,1991682.0,-741109.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1167,den00106 - denver 1,Distribution Center,107000.0,39.8,24.4,True,353100.0,477434.0,-46670.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1168,den00107 - denver 2,Distribution Center,91892.0,29.5,2.7,False,11027.0,33816.0,-15392.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1169,premier eurocase 56th ave,Manufacturing/Industrial Plant,100000.0,107.7,100.0,True,2466000.0,2520800.0,291837.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1171,den00113 - denver business center 13,Non-Refrigerated Warehouse,228376.0,15.5,-75.5,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1176,lyk havana - 10500 e 54th,Non-Refrigerated Warehouse,104048.0,20.6,-32.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1178,lyk havana - 10600 e 54th,Manufacturing/Industrial Plant,74190.0,43.7,100.0,True,0.0,0.0,0.0,Technical infeasibility,2025-07-06 18:11:25.313695+00:00
1179,11211-mountain view 5150,Non-Refrigerated Warehouse,65737.0,42.1,8.1,False,43386.0,102813.0,-38748.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1180,11210-mountain view 5160,Non-Refrigerated Warehouse,86055.0,44.4,29.1,True,402737.0,510650.0,-27543.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1181,peterson havana,Non-Refrigerated Warehouse,77009.0,31.9,14.7,True,84325.0,166493.0,-50993.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1184,5588 Havana WAREHOUSE,Mixed Use Property,60280.0,206.1,100.0,True,5590669.0,5714906.0,661624.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1186,inland truck parts and service,non-refrigerated warehouse,105519.0,37.1,3.8,True,66477.0,67954.0,7867.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1187,5475 joliet,Distribution Center,82924.0,24.4,-15.6,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1189,"extra building materials, inc.",Other,38700.0,42.1,-16.9,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1190,joliet,Distribution Center,119983.0,22.8,-11.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1191,leopold bros.,Manufacturing/Industrial Plant,50169.0,117.2,100.0,True,1451640.0,1483899.0,171793.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1192,denver business center 5 - 11175 e 55th,Non-Refrigerated Warehouse,235029.0,35.4,1.1,True,42305.0,43245.0,5007.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1193,action gypsum supply (denver),Non-Refrigerated Warehouse,40300.0,9.7,-180.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1194,may business center,Manufacturing/Industrial Plant,41140.0,37.7,100.0,True,0.0,0.0,0.0,Technical infeasibility,2025-07-06 18:11:25.313695+00:00
1195,im000953 - 11333 e 53rd ave denver,Non-Refrigerated Warehouse,205121.0,31.9,14.7,True,433831.0,443472.0,51341.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1197,"midwest airport properties, llc",Distribution Center,25060.0,29.6,14.2,False,15788.0,48416.0,-22037.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1198,parent - 11100-11111 east 53rd ave,Distribution Center,288390.0,35.7,28.9,True,973316.0,1366392.0,-167083.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1202,joliet,Manufacturing/Industrial Plant,83072.0,99.0,100.0,True,1723329.0,1761625.0,203946.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1203,den00108 - denver 3,Non-Refrigerated Warehouse,153162.0,32.9,17.3,False,195282.0,401591.0,-130280.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1204,4821-4825 lima,Manufacturing/Industrial Plant,38740.0,173.0,100.0,True,2093703.0,2140230.0,247778.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1205,montbello bldg 06,Non-Refrigerated Warehouse,33685.0,59.7,54.4,True,301144.0,503591.0,-113139.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1206,montbello bldg 15,Non-Refrigerated Warehouse,78938.0,47.0,42.1,True,393111.0,718967.0,-194510.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1207,cri,Food Sales,51020.0,53.5,-169.7,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1208,4800 joliet,Non-Refrigerated Warehouse,80800.0,37.8,28.0,True,290880.0,393981.0,-39012.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1209,joliet property llc,Manufacturing/Industrial Plant,76564.0,182.2,100.0,True,4454876.0,4553874.0,527209.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1210,4860 joliet,Distribution Center,81750.0,9.0,-182.2,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1211,orepac building products,Distribution Center,136693.0,39.1,35.0,True,576161.0,861439.0,-138955.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1212,amcor denver,Manufacturing/Industrial Plant,147686.0,296.4,100.0,True,16182693.0,16542309.0,1915130.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1213,nulite,Manufacturing/Industrial Plant,58194.0,35.6,100.0,True,0.0,0.0,0.0,Technical infeasibility,2025-07-06 18:11:25.313695+00:00
1214,11000 51st ave.,Distribution Center,51558.0,63.3,59.9,True,591628.0,898862.0,-153467.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1215,4860/80 ironton,Distribution Center,71600.0,66.5,100.0,True,2142630.0,2190244.0,253568.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1216,4890 ironton,Mixed Use Property,28395.0,62.7,100.0,True,801165.0,818969.0,94813.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1218,ironton llc,Non-Refrigerated Warehouse,48000.0,29.4,7.5,False,15840.0,48576.0,-22110.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1219,"a+y investments, llc",Distribution Center,50000.0,77.7,67.3,True,885750.0,1202900.0,-121257.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1220,denver 4,Non-Refrigerated Warehouse,52915.0,30.7,2.6,False,6350.0,19473.0,-8863.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1221,maccourt products,Manufacturing/Industrial Plant,64800.0,194.2,100.0,True,4120308.0,4211870.0,487615.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1222,4880 havana warehouse building b,Manufacturing/Industrial Plant,53440.0,125.4,100.0,True,1743480.0,1782224.0,206331.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1225,j p lamborn co,Manufacturing/Industrial Plant,53000.0,58.7,100.0,True,138330.0,141404.0,16371.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1226,1362 clayton lllp,Distribution Center,43186.0,43.4,37.3,False,124376.0,321822.0,-130619.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1227,montbello bldg 02,Non-Refrigerated Warehouse,42403.0,39.7,31.5,True,238517.0,243817.0,28227.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1228,montbello bldg 14,Manufacturing/Industrial Plant,48313.0,72.9,100.0,True,434817.0,444480.0,51458.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1229,"ontario capital, llc",Non-Refrigerated Warehouse,45450.0,46.8,37.6,True,260428.0,367963.0,-46473.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1230,"4849 kingston, llc",Distribution Center,44622.0,67.8,62.5,True,584325.0,870307.0,-138305.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1231,montbello bldg 01,Non-Refrigerated Warehouse,61111.0,36.2,24.9,True,201666.0,253000.0,-11701.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1232,gs 51st,Manufacturing/Industrial Plant,59940.0,434.0,100.0,True,10279410.0,10507842.0,1216510.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1233,integrated power services,Manufacturing/Industrial Plant,70000.0,169.8,100.0,True,3682350.0,3764180.0,435785.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1234,peerless tyre co,Distribution Center,71300.0,39.4,35.5,True,274862.0,459172.0,-102934.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1235,glasser-schwartz building 11611 e 51st second attempt,Manufacturing/Industrial Plant,46421.0,23.9,100.0,True,0.0,0.0,0.0,Technical infeasibility,2025-07-06 18:11:25.313695+00:00
1236,professional plastics,Distribution Center,59232.0,47.0,46.0,True,436244.0,588529.0,-56766.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1237,"si partners investments, llc",Distribution Center,55136.0,25.7,1.2,False,2481.0,7609.0,-3463.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1238,blazin og llc,Manufacturing/Industrial Plant,26152.0,381.0,100.0,True,3861212.0,3947017.0,456952.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1239,lima,Distribution Center,39832.0,55.9,54.6,True,458865.0,558843.0,-13923.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1240,5005 lima st,Distribution Center,65183.0,51.1,50.3,True,725487.0,770593.0,63870.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1241,4940-4950 paris - 11521,Other,25290.0,51.1,3.7,False,10622.0,22103.0,-7274.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1242,12055 east 49th ave/4955 peoria - 11520,Mixed Use Property,49575.0,48.8,1.4,False,5205.0,15963.0,-7266.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1243,montbello bldg 07,Non-Refrigerated Warehouse,39382.0,57.6,52.8,True,376295.0,550718.0,-81637.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1244,montbello bldg 11,Non-Refrigerated Warehouse,57240.0,26.4,-3.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1245,nome service center,Non-Refrigerated Warehouse,107220.0,54.4,10.8,False,94890.0,290995.0,-132451.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1247,4999 oakland st,Prison/Incarceration,50050.0,30.7,-170.4,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1248,5045 oakland,Manufacturing/Industrial Plant,31695.0,51.5,100.0,True,0.0,0.0,0.0,Technical infeasibility,2025-07-06 18:11:25.313695+00:00
1249,montbello bldg 08,Non-Refrigerated Warehouse,50384.0,49.0,47.1,True,362009.0,535380.0,-82823.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1250,4990 oakland street,Manufacturing/Industrial Plant,27238.0,72.3,100.0,True,237788.0,243072.0,28141.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1251,montbello bldg 17,Non-Refrigerated Warehouse,60632.0,47.4,35.9,True,463835.0,474142.0,54892.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1252,gs nome llc,Manufacturing/Industrial Plant,38194.0,489.8,100.0,True,7509131.0,7676001.0,888663.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1253,"branch 217 (denver, co benchmarking id 1253)",Retail Store,31008.0,51.2,15.0,True,89768.0,109830.0,-3088.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1254,pine creek industrial,Retail Store,31412.0,38.8,-12.1,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1255,monarch montessori of denver,K-12 School,38942.0,43.1,-5.8,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1256,freight systems,Distribution Center,27309.0,78.5,54.4,True,437900.0,536403.0,-15621.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1257,gw51st - 11600 e 51st avenue,Manufacturing/Industrial Plant,87424.0,95.4,100.0,True,1671984.0,1709139.0,197870.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1258,yampa - 5000 moline,Non-Refrigerated Warehouse,136559.0,45.4,21.8,False,262193.0,621890.0,-234573.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1259,montbello bldg 18,Non-Refrigerated Warehouse,63569.0,60.4,55.0,True,814319.0,970826.0,-8849.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1260,montbello bldg 03,Non-Refrigerated Warehouse,54160.0,50.7,46.4,True,361518.0,585470.0,-121265.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1261,"4825 nome street, llc",Manufacturing/Industrial Plant,50544.0,31.4,100.0,True,0.0,0.0,0.0,Technical infeasibility,2025-07-06 18:11:25.313695+00:00
1262,"w&r investments, llp",Manufacturing/Industrial Plant,89908.0,670.8,100.0,True,24999369.0,25554910.0,2958533.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1263,yampa - 5025,non-refrigerated warehouse,51132.0,58.7,38.3,True,353578.0,529216.0,-85687.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1264,yampa - 4975 nome,Manufacturing/Industrial Plant,50460.0,36.7,100.0,True,0.0,0.0,0.0,Technical infeasibility,2025-07-06 18:11:25.313695+00:00
1265,flora properties,Wholesale Club/Supercenter,72625.0,54.8,20.6,True,267986.0,377505.0,-46985.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1266,5000 lima,Distribution Center,152920.0,42.0,39.5,True,745485.0,1167697.0,-219944.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1267,"industrial valco, inc.",Distribution Center,69243.0,8.7,-192.0,False,0.0,0.0,0.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1268,montbello bldg 10,Non-Refrigerated Warehouse,46356.0,29.3,7.2,False,14602.0,44780.0,-20382.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1269,montbello bldg 09,Non-Refrigerated Warehouse,98784.0,29.6,8.1,False,35562.0,109058.0,-49639.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1270,moline distribution center,Non-Refrigerated Warehouse,98304.0,36.2,10.5,False,56033.0,171835.0,-78214.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1271,interstate warehousing inc,Refrigerated Warehouse,448289.0,84.3,0.7,False,40346.0,123728.0,-56317.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1272,kroger mountain view foods,Manufacturing/Industrial Plant,208523.0,946.9,100.0,True,83888803.0,85752999.0,9927762.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1273,drury inn and suites denver central park,Hotel,104203.0,78.9,0.4,False,4689.0,14380.0,-6545.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1274,sysco denver,Mixed Use Property,514430.0,61.4,24.6,True,2708474.0,3573231.0,-290876.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1276,northeast terminal,Transportation Terminal/Station,46703.0,127.3,13.8,False,156922.0,378107.0,-144653.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1278,certifit auto body parts co,Non-Refrigerated Warehouse,47500.0,56.5,51.9,True,565725.0,640205.0,19877.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
1279,den00901 - stapleton 1,Non-Refrigerated Warehouse,129442.0,39.7,3.3,False,25241.0,77406.0,-35233.0,Already meets 2025 target,2025-07-06 18:11:25.313695+00:00
1280,den00902 - stapleton 2,Non-Refrigerated Warehouse,323860.0,22.8,100.0,True,3322804.0,3396644.0,393235.0,Cannot meet any targets,2025-07-06 18:11:25.313695+00:00
